name,pop_max,geom
Levin,19550,0101000020E61000004CDE0033DFE86540046BE6DA614E44C0
Lewiston,49289,0101000020E61000004B1E4FCB0F415DC04CD8237953354740
Lewiston,57688,0101000020E61000009A8933D0C68D51C06E4617E5E30C4640
Lexington,264578,0101000020E610000077D43D57002055C0DD68B6E166064340
Lezhë,18695,0101000020E6100000930035B56CA7334083E38D27DDE44440
León,136227,0101000020E6100000410466CFAF4716C0B191DA7A3C4A4540
León,1488000,0101000020E61000008164952DED6C59C067B1B90FE5263540
León,164441,0101000020E610000093DA30AF48B855C0170E846401DF2840
Lgov,23500,0101000020E6100000F6306AAD1EA341406E3B2300EED84940
Lhasa,219599,0101000020E61000004331C39066C6564043249E4720A53D40
Lhokseumawe,140322,0101000020E6100000CFC023850D4958409CCAFD69FEC31440
Lianxian,203639,0101000020E6100000FC23C2757B185C401519C2D611C83840
Lianyungang,715600,0101000020E610000058E0AFF279CE5D400D01D646234B4140
Liaocheng,226930,0101000020E6100000EF6481C014FE5C409AB6DA1E18374240
Liaoyang,794000,0101000020E61000008599B67F65CB5E4095E535C016A44440
Liaoyuan,506548,0101000020E610000083F4B97F51485F407B13437232734540
Libenge,27053,0101000020E610000084DACAA6B79E32408647D1B991480D40
Liberec,102175,0101000020E61000003B6B5CA4F5282E40434E041665664940
Liberia,45380,0101000020E6100000B2666490BB5B55C056551E937B442540
Libertador General San Martín,49267,0101000020E610000016985F178F3250C020B18284CDD137C0
Librazhd,12691,0101000020E610000052538149E05D3440CF5037AB99994440
Libreville,578156,0101000020E6100000DF6C73637AEA2240151450F234AAD83F
Lichinga,109839,0101000020E6100000DD1F949CB89E4140FDAEBE709D992AC0
Lida,100216,0101000020E610000088E244AADE483940B91567B1B9F14A40
Liepaga,85132,0101000020E610000021263CFC9002354011EB43CD46414C40
Liestal,12832,0101000020E61000007026A60BB1F21E404D37E4FAD2BD4740
Ligonha,3500,0101000020E610000066D58CB1B8DE4240EF4F4E59F2592EC0
Lihue,15536,0101000020E6100000B3702D12D1EB63C0CEA4E6C5BDF93540
Lijiang,18445,0101000020E61000001C6CA0AF0F115940D32DE00ACDCC3A40
Likasi,434408,0101000020E61000001E1A16A3AEC73A4026796462A9F025C0
Lille,1044000,0101000020E6100000356E2013DF9F0840CC6262F371534940
Lillehammer,19542,0101000020E610000016AC27A902002540B1CF52680F914E40
Lillooet,2893,0101000020E6100000D69EA39FBA7B5EC075690DEF83574940
Lilongwe,646750,0101000020E610000019726C3D43E4404054A2917472F72BC0
Lima,8012000,0101000020E610000058C85C19544353C0DDDC4E11961728C0
Lima,68364,0101000020E6100000823B50A7BC0655C0E9876C7B165F4440
Limbe,212474,0101000020E6100000C8FEC3A74A6122401B0D85741D1F1040
Limeira,289665,0101000020E6100000F710415269B347C038E79AB4BC9036C0
Limerick,90054,0101000020E61000005388916F003F21C09CC24A0515554A40
Limoges,152199,0101000020E61000002FEBB424F6FFF33F886E51C13CEA4640
Limón,85001,0101000020E6100000E3885A3F22C254C0AB9910CE02002440
Linares,59761,0101000020E6100000A424DA441C110DC0BB4CA83BAA0A4340
Linares,81015,0101000020E6100000B2D0C9DCD8E551C08D6CE7B3E2EC41C0
Linares,57731,0101000020E6100000C76C24647BE458C0BB9D7DE541DC3840
Linchuan,241104,0101000020E6100000B39CDF8B0A175D407150679368F83B40
Lincoln,24798,0101000020E6100000563FDB0F1DC54EC0B22C98F8A37041C0
Lincoln,246220,0101000020E610000009B07E22852B58C0A6C52AEFF4684440
Linden,44690,0101000020E61000004C3B90508E224DC0BF23CF9AC4F51740
Lindi,41912,0101000020E61000001DEE7E7099D94340226E4E25030024C0
Linfen,834000,0101000020E61000002D9B94DD27E15B404FAF9465880A4240
Lingyuan,806000,0101000020E6100000E2EC31EC8BD95D405DF34F15F89E4440
Linhai,251759,0101000020E6100000895DDBDBAD475E404C58761C9AD93C40
Linhares,105075,0101000020E6100000540FE214670644C00F27309DD66333C0
Linjiang,84315,0101000020E61000007E326BCEE6BB5F4035CE4B6A0DEB4440
Linkou,77754,0101000020E6100000721CD36E0F4860400D64874215A44640
Linköping,96732,0101000020E610000073E7D37487422F4002FB9E477B344D40
Linqing,110046,0101000020E610000021205F4285EB5C40BA4A77D7D96C4240
Linxi,679,0101000020E6100000E3B9089D21825D40771AC4622FC24540
Linxia,534555,0101000020E6100000D8EA1791CDCC59404AA6F919CDCC4140
Linyi,2082000,0101000020E6100000A2E6F571FE945D407F726FD97C8A4140
Linz,349161,0101000020E61000008A647E24DB932C40BFE7D19EDC284840
Lipetsk,515655,0101000020E6100000C3FD367AEBD143403CF2AC495C4F4A40
Lira,135445,0101000020E61000003457BC47EC714040F389E18F47150240
Lisala,70087,0101000020E61000007BA587FC8E823540F2D9F0AABD1E0140
Lisbon,2812000,0101000020E6100000C04EFBF72A4B22C0A977A7F1C15C4340
Lisburn,12899,0101000020E6100000EDD9B14BDE3018C0AC76E3D252414B40
Lishui,172777,0101000020E610000022669BC099F95D4061F998B44E733C40
Lismore,31430,0101000020E6100000D400EF2E612963407B2C222F10D13CC0
Lithgow,11128,0101000020E610000014E7A8A3E3C46240539F9A8180BF40C0
Little Current,1595,0101000020E6100000413855ADBB7B54C00BB5A679C7FB4640
Little Rock,270893,0101000020E6100000647B88A1301557C0CC1363F4375E4140
Liuhe,68938,0101000020E6100000DCBEA2B6E86D5F4076B5CB6DB1234540
Liupanshui,1221000,0101000020E610000020D6766E35355A403177D267AC983A40
Liuzhou,1497000,0101000020E610000090066B44775A5B404941F8751E523840
Liverpool,811000,0101000020E61000004E9448750AB207C04C5B2A47D9B34A40
Liverpool,4331,0101000020E6100000018B57B4142E50C0BBD639611D054640
Livingston,14350,0101000020E6100000D8666325663056C0F796CD774BA92F40
Livingstone,165480,0101000020E61000008522DDCF29DC394080C1C99129DC31C0
Livny,52915,0101000020E61000006CBE00B15BCD4240883BCDB85F364A40
Livorno,156274,0101000020E610000001D1DDBFC39A24409B9C908C8BC64540
Liège,749110,0101000020E6100000B058C345EE51164059CD29B7A3504940
Ljubljana,314807,0101000020E61000005CE84A04AA072D40FC2CE0AF13074740
Llallagua,28069,0101000020E6100000949CB8C1F5A850C08B7159E0866B32C0
Llica,553,0101000020E6100000893F2F81001051C0830FCAA07FD933C0
Lobamba,9782,0101000020E61000007BCB8B0233333F40289B728577773AC0
Lobatse,69804,0101000020E6100000BF7E880D16AE3940D1D09A7A383839C0
Lobito,207932,0101000020E6100000693A3B191C152B40EA7B0DC171BD28C0
Lobos,18278,0101000020E6100000262BD0381E8C4DC0D218ADA3AA9741C0
Lodja,68244,0101000020E6100000DB055AE266973740FEAD6CE2D4410CC0
Lodwar,20219,0101000020E61000000B9F083DF6C84140AE105663090B0940
Loei,35273,0101000020E610000030551FFED06E594040BDBE7BEC7D3140
Logan,72490,0101000020E6100000EAA001AB59F55BC069EAD04433DE4440
Logashkino,0,0101000020E61000008B0B51CFCC3C634087F656C96CB65140
Logroño,143698,0101000020E6100000C07630629F7003C06E179AEB343C4540
Loikaw,17293,0101000020E6100000EE36B9292F4D5840345651723DAA3340
Loja,126368,0101000020E6100000EA398EC470CD53C0977B37CC86EB0FC0
Lokhwabe,1473,0101000020E61000000ED1329C7CD435403574FDCC6A2B38C0
Lokoja,60579,0101000020E6100000570CB2C0B2F51A40D06ADCF698331F40
Lokossa,86971,0101000020E6100000A4E2FF8EA870FB3F9C251296C2751A40
Lomé,1452000,0101000020E61000005B65016E7188F33F7CF9539918891840
Loncoche,15590,0101000020E61000001827BEDA512852C01E0714A05CAF43C0
London,8567000,0101000020E61000001D6F97A20161BEBF6EC4EE963FC04940
London,346765,0101000020E61000000CDCCBC7FF4F54C0381504EA287C4540
London,7844,0101000020E61000000AE0C1AA550555C042C417377F904240
Londonderry/Derry,83652,0101000020E61000002222EB5F48551DC0895C154D0C804B40
Londrina,520238,0101000020E61000009658BED3099749C049861C5BCF4C37C0
Long Beach,2036134,0101000020E610000018B0C653D28C5DC02E48AB5075E34040
Long Xuyen,350000,0101000020E6100000ECB5EA84E15A5A40C1B975EDC1C22440
Longjiang,106384,0101000020E6100000DA70FD6085CB5E40FD77335992AB4740
Longreach,2894,0101000020E61000002F0ED36300086240CA969B5E187337C0
Longview,66231,0101000020E6100000E11CBF01F7BB5EC0F6E6DC92C1114740
Longview,75920,0101000020E61000006F2475A760AF57C05C83088211404040
Longxi,355037,0101000020E61000000552D882F92A5A401122712A59804140
Longyan,367896,0101000020E610000068CB61DDAE3F5D406E3DDBE2D1123940
Longyearbyen,1232,0101000020E610000029F9271FE73D2F405ECEB863248E5340
Lonquimay,10237,0101000020E610000098E8E225EECE51C0CF3B0444773743C0
Lop Buri,57761,0101000020E6100000BFEE192E972759401BD1E231A89B2D40
Lorca,86119,0101000020E6100000B106DE7F1A2DFBBF65DAA3DC22D84240
Lorengau,5806,0101000020E6100000B8FF6DBBF5686240B340BB438A4100C0
Loreto,11227,0101000020E61000009AEC9FA781D65BC0CAF154D169033A40
Lorica,52771,0101000020E6100000D1FB106539F452C0340983D7D37B2240
Lorient,84952,0101000020E610000081327CFABEEE0AC0B82231410DE04740
Los Alamos,12233,0101000020E6100000A66F88A70D935AC022718FA50FF24140
Los Andes,56859,0101000020E6100000DE99643F66A651C09419CAE42F6A40C0
Los Angeles,12500000,0101000020E6100000C7D6C9DDD88E5DC093BD14D14C064140
Los Angeles,145239,0101000020E610000049D4BE02341652C0C716712868BD42C0
Los Blancos,1145,0101000020E61000009DE6D319CE4C4FC05FF12FDD7F9937C0
Los Lagos,12813,0101000020E61000006D4D5F741E3552C0F9269710BDEC43C0
Los Mochis,249047,0101000020E6100000C44373F8FF3F5BC02E3DF5A33CCA3940
Los Teques,303470,0101000020E6100000A65FC72448C150C0D99B734B06D72440
Lota,49763,0101000020E61000000417D0B03D4A52C093DB9B84778B42C0
Louang Namtha,3225,0101000020E61000007FD29A30AB5A59407522C15433F33440
Louangphrabang,107142,0101000020E61000002112CF2310895940B4B002D770E23340
Loubomo,103894,0101000020E61000002F87DD770C572940F9E81E23EAB710C0
Louga,85075,0101000020E6100000247ABE0B004030C0C37C1E4883382F40
Louisville,948000,0101000020E61000004E8FB7A60A7055C04DB4F51D0D1D4340
Lovec,42211,0101000020E61000006FAC7AAF10B8384050B05AF4A9914540
Lowell,723629,0101000020E6100000CB5BBFAA44D451C062ED94B31C514540
Lower Hutt,102400,0101000020E61000000DC8B9A831DD6540071D1950149A44C0
Luan,1690000,0101000020E610000023F609A0981E5D4024FFDD4C96C03F40
Luan Chau,7335,0101000020E6100000F437FCC9F3D55940C0E8F2E670BD3540
Luanda,5172900,0101000020E6100000A3DE9DC607772A4056A7B9CB34AC21C0
Luangwa,3065,0101000020E6100000E738B709F7683E4018AB7246393D2FC0
Luanshya,151993,0101000020E610000090F9804067663C40C6BBC8A942442AC0
Luanza,861,0101000020E610000093DF47DA32B33C408E70FF36306621C0
Luau,18465,0101000020E6100000BC033C69E13A3640ED50A802496B25C0
Luba,8655,0101000020E61000003A9160AA991921408962F20698990B40
Lubango,125632,0101000020E61000005CDB25BBE3FA2A40FE2955A2ECD12DC0
Lubao,43068,0101000020E610000012B3A899FFBF394048D455CBE78E15C0
Lubbock,213300,0101000020E610000053420B64517859C03A89528C3DCA4040
Lublin,360044,0101000020E61000000943D3C89D9236409A7F4F070DA04940
Lubumbashi,1352000,0101000020E61000007A257FE6627A3B401E3757282D5B27C0
Lubutu,1313,0101000020E610000052D7DAFB54953A40D5B89278D473E7BF
Lucapa,31041,0101000020E61000004F8935A671BD3440AA8FD14BD6D620C0
Lucea,6289,0101000020E610000071F783CB748B53C0ADB0CF5268713240
Lucknow,2695000,0101000020E610000026416E756F3A544074AAC65C63DB3A40
Ludhiana,1649000,0101000020E610000015D56C2FB3F752403555415601EE3E40
Luebo,35183,0101000020E6100000D05845C9F568354020EB4E1CE56515C0
Luena,21115,0101000020E6100000D1E80E6267E6334000CF51A2809427C0
Lufkin,43264,0101000020E61000002E2E9FF6A5AE57C0E25410A8A3563F40
Luga,40114,0101000020E6100000C302A95EC8D63D4009F945AE405E4D40
Lugano,105388,0101000020E6100000E4935F50F0EE21407D8049850C004740
Luganville,13397,0101000020E61000000AC84DC3A6E56440BCC161B36D062FC0
Luhansk,452000,0101000020E6100000DF65D01ACDAA4340FDC7F8E6ED484840
Luiana,150,0101000020E6100000BFA0E0BDFEFF3640DBCAA6B79A5E31C0
Luján,81749,0101000020E61000007167335D238E4DC0FD6D6DCEF24841C0
Lukulu,3349,0101000020E610000061F426D0713D374052AA8E6676C72CC0
Luleå,48638,0101000020E610000065E5F27A8B283640F469BA432F665040
Lumbala Nguimbo,25,0101000020E610000028716770A5703540DC23E53801332CC0
Lumberton,32785,0101000020E6100000A8E73812C3C053C04C45741948504140
Lumphat,19205,0101000020E61000009F1221BFC8BE5A40B3017DC795032B40
Lundazi,11635,0101000020E61000006DCF87C2C29540408C39BEAC3F9428C0
Luohe,417356,0101000020E61000002EE23B31EB815C40D68B46E3F5C84040
Luoyang,1715000,0101000020E61000008D4F6337721C5C40D61D690E67524140
Lusaka,1328000,0101000020E610000061318FA108483C403568435953D42EC0
Lusambo,41416,0101000020E6100000EEBA6D95166E374049337106DAE013C0
Lusanga,177,0101000020E6100000964B998A438430404C851D6BEB5416C0
Lushnjë,41469,0101000020E6100000505260014CB733401E5ABFF451784440
Luton,235958,0101000020E610000000E07DFA74E1DABF359E639BAFF04940
Lutselke,102,0101000020E6100000216D2DDDEEAE5BC0C115F5EE34334F40
Lutsk,213661,0101000020E610000085B01A4B585539403B10A331A45F4940
Luuq,33820,0101000020E6100000075E2D7766464540E68585A460670E40
Luwuk,47778,0101000020E6100000E0980A968FB25E40506B3FBE2911EEBF
Luxembourg,107260,0101000020E6100000C08D39741F8518400F2153E34ACE4840
Luxor,609248,0101000020E6100000F7144A70345340404A13A57334B33940
Luzern,250000,0101000020E61000002AB5CD435C8F20405F025C3574864740
Luzhou,1537000,0101000020E6100000CEE38B5132585A40D0FE51E5C5E13C40
Lviv,803880,0101000020E6100000F486FBC8AD073840C927BFA0E0EA4840
Lynchburg,103893,0101000020E61000003851A62C1EC953C0DEFE017BF1B44240
Lynn Lake,482,0101000020E6100000E69887A7324359C0A38F9EC7CD6C4C40
Lyon,1423000,0101000020E6100000F448CD68F54F13406C00DB66CFE24640
Lysychansk,124421,0101000020E6100000DAD028B8B336434024F2B803D0754840
Lázaro Cárdenas,160087,0101000020E61000003883BF5FCC8C59C003E4F0EE6DF53140
Lübeck,235390,0101000020E610000014AEEC2708572540AC962A0769EF4A40
Lüderitz,15137,0101000020E6100000FB462A42A0512E40034EA555E3A53AC0
Lüleburgaz,90899,0101000020E6100000CD6B36A0EF5A3B40FF16AE580DB44440
Lạng Sơn,148000,0101000020E610000042C1D6B672B05A40C702154493D83540
M'sila,150000,0101000020E6100000963325A3142E1240A0CC9AB399D94140
Ma'an,50350,0101000020E61000007FDEAF5D35DE41400A3B7B1D27313E40
Maanshan,1366302,0101000020E610000059732FAC0C9F5D402B7E32262DAC3F40
Maastricht,122378,0101000020E6100000B03DB32440B516409B0A4C022F6D4940
Mabaruma,2972,0101000020E61000004B87985CD6E34DC0EBF4CD4763662040
Macapá,499166,0101000020E6100000A80D3D18678649C03F0114234BE6A03F
Macará,13035,0101000020E61000001465259CCCFC53C0574E31BDB38411C0
Macas,23687,0101000020E6100000FAE70E07AE8753C05A9C31CC097A02C0
Macau,568700,0101000020E61000002CA62B0BD7625C40E372B02A6B303640
Macaé,143029,0101000020E610000097CC0C761EE544C088BF8124476136C0
Maceió,1186000,0101000020E6100000A6E37B90AFDD41C09D9C46FF703C23C0
Macenta,43102,0101000020E61000004322C89CC2F522C09F82B2DFC9192140
Machakos,144925,0101000020E6100000ED28CE5147A142407CF0DAA50D27F8BF
Machala,213034,0101000020E6100000C663AB7070FD53C092EC116A86140AC0
Macheng,126366,0101000020E6100000A529A7E2EBC15C400EF4F521142E3F40
Machilipatnam,192827,0101000020E6100000577BD80B854B5440C606C1994E333040
Machinga,1418,0101000020E61000005712FBF69CA641405C32290C355A2EC0
Machiques,62968,0101000020E6100000871D215E322352C028486C770F242440
Macia,23156,0101000020E61000004BE4277A858B40405418004FFF0439C0
Mackay,75922,0101000020E6100000943545DBCCA462404B2B7414D62435C0
Macon,115592,0101000020E61000000B1A44B552E854C09746825FD96C4040
Madang,62023,0101000020E6100000D784B4C620396240B50B170335E614C0
Madaoua,24804,0101000020E6100000DBD0DE2A99D517408E2A792B01272C40
Madinat ath Thawrah,87880,0101000020E6100000BC9D335827464340AC6983B817EB4140
Madingou,22760,0101000020E610000070EF1AF4A51B2B40F0CB4F60F0A710C0
Madison,327447,0101000020E6100000A837A3E6AB5956C0850C3F9358894540
Madisonville,22294,0101000020E61000004D648B4924E055C0D070146A97AA4240
Madiun,186099,0101000020E6100000292E7D9EF5E05B40F4DDAD2CD1891EC0
Madrid,5567000,0101000020E6100000963E74417D7B0DC0C5B35FD273334440
Madurai,1294000,0101000020E610000004D149A58E8753401DA622BA0CD82340
Mae Hong Son,9109,0101000020E6100000A51BBC0A047E58404076CD9A0E4D3340
Mae Sot,45781,0101000020E61000005BA5057987A45840FDB8A23957B73040
Maebashi,344871,0101000020E6100000B8184D7853626140A812AFFC43324240
Mafetang,57059,0101000020E61000004750A15F00403B4057FA1A930FD13DC0
Magadan,95282,0101000020E610000002DFC897EBD96240BE2DFDF098C94D40
Magangué,100313,0101000020E610000018D412865CAF52C056C1035EC1752240
Magdagachi,11739,0101000020E610000063FCEA6033735F40173147EA98B94A40
Magdalena,23359,0101000020E61000000530D5E9F2BD5BC05E7CB0E535A03E40
Magdalena,3445,0101000020E610000075125B8B600350C00877C2A629852AC0
Magdeburg,229826,0101000020E6100000F6CDA21C713D27406AD9FFA5B1104A40
Magelang,111461,0101000020E61000008CD651D5848B5B40E9E280A7DAE01DC0
Magnitogorsk,413351,0101000020E61000005BADB8DD707D4D40FE5B6ED51AB64A40
Magong,56435,0101000020E6100000BD8A315555E55D40743BA01111913740
Magta Lajar,10,0101000020E6100000A2CFEC5FFEFF2AC02294ADE419003140
Magway,125973,0101000020E6100000DE37633DDABA5740BE52F1DA00253440
Maha Sarakham,51584,0101000020E6100000E563778112D359408787307E1A2F3040
Mahabad,162434,0101000020E61000005023884E2ADC4640994BAAB69B624240
Mahajanga,154657,0101000020E610000038CD4C7A292C4740C4BC7D0C0C572FC0
Mahalapye,50744,0101000020E6100000400576EBEBD13A40F39CE392991937C0
Mahdia,45977,0101000020E6100000E65718C7ED142640FC8D76DCF0BD4140
Mahilyow,369200,0101000020E61000007AA52C431C533E40B1E6B63302F34A40
Mahmud-E Eraqi,7407,0101000020E61000002E2F0ACC5455514041BC091923824140
Maiduguri,896000,0101000020E6100000AA25C22BEE502A404888F2052DB42740
Maintirano,5925,0101000020E610000030F5F3A622024640ED07E1760D1132C0
Mainz,184997,0101000020E610000050471163E38B2040145CACA8C1FD4840
Maiquetía,315442,0101000020E61000002B52BC2514BE50C09027936467332540
Maitland,18625,0101000020E6100000A88B14CAC2F1624064117981485C40C0
Maitri Station,65,0101000020E61000004E2DB6A4FE7527404C66063B0FB251C0
Maizuru,92465,0101000020E6100000E14790A5AAEA6040753689E6A6B94140
Majene,272377,0101000020E610000005888219D3BD5D401FF30181CE440CC0
Majuro,25400,0101000020E610000027EF2DF6286C6540B6638FF579691C40
Makale,9960,0101000020E6100000EDC8A2FA98F65D40C0BF52A74DC608C0
Makamba,19642,0101000020E610000026D016C6CCCC3D408EB74BD1808810C0
Makarov,6663,0101000020E6100000610212A899D96140CD27863F1E514840
Makassar,1262000,0101000020E6100000EB06657586DB5D40FFB0A547538D14C0
Makeni,87679,0101000020E61000000D61EB08961928C0531FED24C7C22140
Makhachkala,554981,0101000020E61000008F029F7AFFBF47409C267D6B717D4540
Makhambet,8905,0101000020E6100000F093597336CA49403E552A4DEFD54740
Makinsk,23020,0101000020E6100000CF34BCB43C9A5140E7C2ED75F7514A40
Makiyivka,376610,0101000020E61000007AF9426DC0FC4240982FD406CC034840
Makkah,1385000,0101000020E61000009088844AB7E84340D7F10467956E3540
Makokou,17070,0101000020E61000007BCE273CB2BB2940E8DDB3098B25E23F
Makoua,11355,0101000020E610000052CB7B41B0472F400AD40737BE9B83BF
Makurdi,292645,0101000020E6100000AC037BA75D0F2140D70D25A47FEB1E40
Malabo,155963,0101000020E6100000A2629CBF099121403DFF870508000E40
Malacca,788706,0101000020E6100000478E7406C68F59404063CB97BCA60140
Maladzyechna,101300,0101000020E610000062DE3E0686DD3A401F69CB14CE284B40
Malakal,160765,0101000020E61000009E013FF4EEA73F40C1A09630E4122340
Malang,805000,0101000020E61000001DED139BEA265C40D4E1D7FE84E91FC0
Malanje,125856,0101000020E610000083CDEFEA0B57304062A7B3EE7A1423C0
Malargüe,11847,0101000020E61000006F1E98ED546551C06EC905C2A9BB41C0
Malatya,461574,0101000020E6100000D7EDFD57672643401DA8F8646A2F4340
Malayer,176573,0101000020E6100000DF23511ECC6C48408EDF803BF5284140
Maldonado,55478,0101000020E61000004501ECEDE07A4BC073F8FFCC7B7441C0
Malegaon,690844,0101000020E61000001717A29E99A152407187F2AA738F3440
Mali,5479,0101000020E6100000B61902DB1C9A28C02288F370022B2840
Malindi,94016,0101000020E610000073AFDD87CD0C4440437D810F14AE09C0
Mallawi,217365,0101000020E6100000C6B4801A08D73E40209BE447FCBA3B40
Malmö,269349,0101000020E610000093EBA17ACE0B2A4044CA93ECB9CC4B40
Maltahöhe,2329,0101000020E610000089997D1EA3F03040783F13060AD738C0
Malé,112927,0101000020E6100000990683D39160524051EA47772AB01040
Mamou,71153,0101000020E6100000DECC4301363328C0C1B975EDC1C22440
Man,146974,0101000020E61000003BA0B65730331EC015A0B7C2059A1D40
Manacapuru,59102,0101000020E61000008AD7AB7E5B4F4EC0B65E78CA0F510AC0
Manado,451893,0101000020E61000006638544266365F405F6864462EAEF73F
Managua,920000,0101000020E61000002B8716D94E9155C02738503B574F2840
Manama,563920,0101000020E610000048B02770A14A494000E6B56D733C3A40
Mananjary,27686,0101000020E6100000AF14B82BAA2A4840ED9C6681763735C0
Manaus,1753000,0101000020E6100000FD64315640004EC0FE96A542E1C808C0
Manbij,120169,0101000020E61000001EDC42FC68FA4240A18C4C1B69434240
Manchester,2230000,0101000020E610000030BF03634EFD01C01EEA8548D7BC4A40
Manchester,196566,0101000020E61000002FF2576D23DD51C0C60AC8A87C7F4540
Mandalay,1300000,0101000020E6100000A1F65B3B51055840545CB0AFD0F83540
Mandalgovi,2984,0101000020E610000038BBB54C06915A406583F178FFDF4640
Mandali,29785,0101000020E6100000157A5803EFC546407D3958A42EDF4040
Mandera,52885,0101000020E6100000133B641415EE44400E0B5AED06860F40
Mandeville,47115,0101000020E61000002463B5F9FF5F53C0A72A23E472083240
Mandritsara,9705,0101000020E61000006D6C1BEB8768484070308AD46AAA2FC0
Mandurah,73356,0101000020E61000007EB0E7C6CFEF5C403583537A014340C0
Mandya,285034,0101000020E61000008D3A843BE13A5340FB7F8B0409242940
Manga,15173,0101000020E610000048B945AA390AF1BFEFC517EDF1522740
Mangai,37188,0101000020E61000007D7E73DAAE873340C2099634902810C0
Mangaluru,776632,0101000020E610000055127E4E66B65240D7265F1AD0CC2940
Mango,42626,0101000020E61000003130E186CE21DE3FEEE2474618B82440
Mangochi,97711,0101000020E6100000754474BE8EA24140F5B2374250EB2CC0
Mangyshlak,147443,0101000020E6100000E7566364249249409FED2CD560D84540
Manhattan,56949,0101000020E610000029E0E874EA2558C02783A3E4D5984340
Manica,4000,0101000020E61000003B866CC5A3704040E383431438F832C0
Manicoré,21549,0101000020E6100000558C4EF113A64EC0A4B4ED6AA83F17C0
Manila,11100000,0101000020E610000046ADD5C3BC3E5E40B2E54B5E53362D40
Manily,10,0101000020E6100000767BFFD599A964407847212466464F40
Manisa,243971,0101000020E6100000AD4786C1A1703B408E113FB5B0504340
Manizales,375848,0101000020E61000000BFAC1AF47E152C098BD6C3B6D3D1440
